#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-07-18T02:49:11 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-07-18T02:49:11	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-source=J/A+A/682/A149/models&-order=I&-out=logMgas&-out=Lstar&-out=gamma&-out=psi&-out=hc&-out=Rc&-out=inc&-out=L12COJ21&-out=R12COJ21&-out=L12COJ32&-out=R12COJ32&-out=L13COJ21&-out=R13COJ21&-out=L13COJ32&-out=R13COJ32&-out=LC18OJ21&-out=RC18OJ21&-out=LC18OJ32&-out=RC18OJ32&-out=LC17OJ21&-out=RC17OJ21&-out=LC17OJ32&-out=RC17OJ32&-out=L13C18OJ21&-out=R13C18OJ21&-out=L13C18OJ32&-out=R13C18OJ32&-out=L13C17OJ21&-out=R13C17OJ21&-out=L13C17OJ32&-out=R13C17OJ32&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36820149
#Name: J/A+A/682/A149
#Title: Herbig disks gas mass using CO isotopologues (Stapper+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/682/a149	    IVOID of underlying data collection
#INFO	creator=Stapper L.M.	    First author or institution
#INFO	cites=bibcode:2024A&A...682A.149S	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/682/A149	    Dataset landing page
#INFO	publication_date=2024-02-16	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_682_A149_models:
#Name: J/A+A/682/A149/models
#Title: The luminosities and radii extracted from the models and the model parameters
#Column	logMgas	(F4.1)	The tenth logarithm of the gas mass	[ucd=phys.mass]
#Column	Lstar	(F4.1)	Stellar luminosity	[ucd=phys.luminosity]
#Column	gamma	(F4.1)	Surface density profile power law index	[ucd=stat.param]
#Column	psi	(F4.1)	Flaring index vertical distribution	[ucd=stat.param]
#Column	hc	(F5.2)	Scale height at distance Rc	[ucd=stat.param]
#Column	Rc	(F5.1)	Critical radius surface density profile	[ucd=phys.angSize;src]
#Column	inc	(F4.1)	Inclination of the disk	[ucd=src.orbital.inclination]
#Column	L12COJ21	(F26.16)	Luminosity of the ^12^CO J=2-1 line	[ucd=phys.luminosity]
#Column	R12COJ21	(F20.15)	90% radius of the ^12^CO J=2-1 line	[ucd=phys.size.radius]
#Column	L12COJ32	(F26.16)	Luminosity of the ^12^CO J=3-2 line	[ucd=phys.luminosity]
#Column	R12COJ32	(F20.15)	90% radius of the ^12^CO J=3-2 line	[ucd=phys.size.radius]
#Column	L13COJ21	(F25.16)	Luminosity of the ^13^CO J=2-1 line	[ucd=phys.luminosity]
#Column	R13COJ21	(F20.15)	90% radius of the ^13^CO J=2-1 line	[ucd=phys.size.radius]
#Column	L13COJ32	(F26.16)	Luminosity of the ^13^CO J=3-2 line	[ucd=phys.luminosity]
#Column	R13COJ32	(F20.15)	90% radius of the ^13^CO J=3-2 line	[ucd=phys.size.radius]
#Column	LC18OJ21	(D23.16)	Luminosity of the C^18^O J=2-1 line	[ucd=phys.luminosity]
#Column	RC18OJ21	(F20.15)	90% radius of the C^18^O J=2-1 line	[ucd=phys.size.radius]
#Column	LC18OJ32	(D21.14)	Luminosity of the C^18^O J=3-2 line	[ucd=phys.luminosity]
#Column	RC18OJ32	(F20.15)	90% radius of the C^18^O J=3-2 line	[ucd=phys.size.radius]
#Column	LC17OJ21	(F24.16)	Luminosity of the C^17^O J=2-1 line	[ucd=phys.luminosity]
#Column	RC17OJ21	(F19.15)	90% radius of the C^17^O J=2-1 line	[ucd=phys.size.radius]
#Column	LC17OJ32	(D22.15)	Luminosity of the C^17^O J=3-2 line	[ucd=phys.luminosity]
#Column	RC17OJ32	(F19.15)	90% radius of the C^17^O J=3-2 line	[ucd=phys.size.radius]
#Column	L13C18OJ21	(D23.16)	Luminosity of the ^13^C^18^O J=2-1 line	[ucd=phys.luminosity]
#Column	R13C18OJ21	(F20.15)	90% radius of the ^13^C^18^O J=2-1 line	[ucd=phys.size.radius]
#Column	L13C18OJ32	(D22.15)	Luminosity of the ^13^C^18^O J=3-2 line	[ucd=phys.luminosity]
#Column	R13C18OJ32	(F19.15)	90% radius of the ^13^C^18^O J=3-2 line	[ucd=phys.size.radius]
#Column	L13C17OJ21	(D22.15)	Luminosity of the ^13^C^17^O J=2-1 line	[ucd=phys.luminosity]
#Column	R13C17OJ21	(F20.15)	90% radius of the ^13^C^17^O J=2-1 line	[ucd=phys.size.radius]
#Column	L13C17OJ32	(D21.14)	Luminosity of the ^13^C^17^O J=3-2 line	[ucd=phys.luminosity]
#Column	R13C17OJ32	(F19.15)	90% radius of the ^13^C^17^O J=3-2 line	[ucd=phys.size.radius]
logMgas;Lstar;gamma;psi;hc;Rc;inc;L12COJ21;R12COJ21;L12COJ32;R12COJ32;L13COJ21;R13COJ21;L13COJ32;R13COJ32;LC18OJ21;RC18OJ21;LC18OJ32;RC18OJ32;LC17OJ21;RC17OJ21;LC17OJ32;RC17OJ32;L13C18OJ21;R13C18OJ21;L13C18OJ32;R13C18OJ32;L13C17OJ21;R13C17OJ21;L13C17OJ32;R13C17OJ32
-5.0; 5.0; 0.4; 0.1; 0.20;200.0;40.0;     2762.5922899719466841; 109.912116044239440;    13532.1942797629872075;  96.601721469404737;      29.1959271675465999; 129.562852576883728;      142.4985198638979682; 113.256243379498713; 2.5684299111295199e+00; 143.581189009769076; 1.25358474255058e+01; 125.347796017632902;      0.9306053463051784;143.084758388782149; 4.536789844078682e+00;124.494655617759520; 3.0156593286013202e-02; 157.237455431708952; 1.470305815567458e-01;138.487174327805803; 7.850018413347501e-03; 163.403917895927123; 3.80387958971046e-02;147.145800599500831
-5.0; 5.0; 0.4; 0.1; 0.20;200.0;70.0;     2762.5198228619724432; 113.295142368818262;    13530.2857919468060572; 101.525303566838318;      29.1971589445696118; 132.021481844581388;      142.4990816244331029; 115.838282981979916; 2.5685345097721881e+00; 145.220451337988749; 1.25363652985059e+01; 127.831564817886402;      0.9307691931300566;144.691630338020389; 4.535402997739537e+00;126.726556594240506; 3.0383345588299599e-02; 158.150077312675279; 1.472558709409530e-01;139.840861730049028; 7.903414923240801e-03; 166.777275642984108; 3.77842481513122e-02;149.526083739973842
-5.0; 5.0; 0.4; 0.1; 0.40;  5.0;10.0;    54047.3503029325074749;  15.747380578964144;   140948.7820673053793143;  15.837763831150053;    7728.3337769683221268;  14.021773628609074;    28086.8107231015710568;  14.200629776557845; 9.7600201741873616e+02;  11.341818222028266; 4.25477285040175e+03;  11.332241587550866;    344.1988298799850554; 11.337227982050004; 1.537000063547727e+03; 11.316534032445190; 1.1614097853793504e+01;  12.199408369059618; 5.282389449865676e+01; 12.035536658824736; 3.999142580340653e+00;  12.258569874563220; 1.81503777960831e+01; 12.092265455857913
-5.0; 5.0; 0.4; 0.1; 0.40;  5.0;40.0;   153689.8706965597521048;  14.464236291556368;   394521.7384961299831048;  14.682546124495802;    9027.8005107794415380;  12.935203610169602;    37704.2410913370113121;  12.889168776781329; 9.8224008736225517e+02;  11.112960645764677; 4.37725612301884e+03;  11.098546205335932;    340.5209602019442627; 11.116632088201026; 1.526840998644751e+03; 11.100669227696033; 1.1411220374560736e+01;  11.255686516461729; 5.169243269444485e+01; 11.234422949293252; 3.926299500419703e+00;  11.265694796736843; 1.77461208657353e+01; 11.243650089861642
-5.0; 5.0; 0.4; 0.1; 0.40;  5.0;70.0;   195215.1860251704347320;  21.393982686814880;   514018.3625034252181649;  21.604284162262839;    8792.1269829453212878;  20.980048857491745;    36938.4850725594369578;  20.975213177559809; 9.2605232977376079e+02;  20.632308243260432; 4.05820010336353e+03;  20.616877202976369;    319.9502019987281756; 20.635204586320398; 1.406504962074391e+03; 20.619656963089376; 1.0742333267013567e+01;  20.705783472774112; 4.774476581256090e+01; 20.690695632505744; 3.684663469594829e+00;  20.716658961348092; 1.63226781679160e+01; 20.700779237327481
-5.0; 5.0; 0.4; 0.1; 0.40; 10.0;10.0;   103021.1909764072333928;  21.617173855194672;   273704.8363994614337571;  21.646405574011158;   10048.7351324386472697;  19.003706904327959;    39273.0600210225311457;  19.101614674896013; 7.5614541941752793e+02;  15.322062944450693; 3.34088956475181e+03;  15.264214849119478;    263.9730812069601029; 15.336036247806708; 1.177844171971798e+03; 15.265590319198816; 9.0168806407001671e+00;  15.807568797581959; 4.068054506798226e+01; 15.728783386197978; 3.123086523375187e+00;  15.841067665016787; 1.40558749007395e+01; 15.760258570790327
-5.0; 5.0; 0.4; 0.1; 0.40; 10.0;40.0;   229250.0012611860875040;  20.576450329219401;   613550.1306825896026567;  20.772619562505607;   10908.2347544821404881;  18.911299206585930;    46119.3331235489604296;  18.761648151554915; 7.5800929408395734e+02;  14.902014527867516; 3.37811106927974e+03;  14.812736521288572;    262.8528136518954739; 14.931506540731682; 1.174585211811594e+03; 14.836908936352710; 8.9525012733268170e+00;  15.515533276810260; 4.032520226652528e+01; 15.418822881689255; 3.100122366825892e+00;  15.558316128224297; 1.39255698615927e+01; 15.459344905070664
-5.0; 5.0; 0.4; 0.1; 0.40; 10.0;70.0;   291956.4274351225467399;  28.313848758662029;   791969.5453451519133523;  30.043390098137241;   10884.0221260889848054;  22.656188177650229;    46369.8723333641246427;  22.641832351575410; 7.4072261141851584e+02;  21.173893422795430; 3.27760012401256e+03;  21.156051517216842;    256.3634963057816094; 21.183959151676241; 1.135467484572677e+03; 21.164931067533907; 8.7379584853299708e+00;  21.382611193275768; 3.902476172082074e+01; 21.358316195753481; 3.021557814296929e+00;  21.398755933671243; 1.34554640626493e+01; 21.373352374976243
-5.0; 5.0; 0.4; 0.1; 0.40; 30.0;10.0;   171931.5387939991778694;  33.434567665204149;   518481.1919843808282167;  34.618008093710131;    5446.7028870949316115;  32.980802876154513;    23876.6087031509377994;  32.778767508086268; 3.7692406154286033e+01;  38.073917518701869; 1.69744491339394e+02;  37.451085021737939;     13.4970870078454315; 38.100006051491143; 6.061104254463606e+01; 37.460538754097243; 5.9309697915553150e-01;  40.856973717967328; 2.655417214499864e+00; 40.253836167907913; 2.081951864509058e-01;  40.952928673362848; 9.28022564436232e-01; 40.359734790293153
-5.0; 5.0; 0.4; 0.1; 0.40; 30.0;40.0;   224980.6451071026676800;  32.707828565304759;   735695.9395105633884668;  33.566270407673166;    5479.3711351728816226;  33.386034731450991;    24187.8330318306034314;  33.101109039159731; 3.7563669363320209e+01;  38.792668722251470; 1.69086927217785e+02;  38.311725412173416;     13.4509509603727473; 38.819102959785191; 6.037492756664068e+01; 38.325689610590800; 5.9116373291377988e-01;  41.543379978644403; 2.641664321636674e+00; 41.007248571820718; 2.073627860638028e-01;  41.598678832029563; 9.23867877091114e-01; 41.059589794572553
-5.0; 5.0; 0.4; 0.1; 0.40; 30.0;70.0;   256493.6678331837465521;  37.661380280611162;   887149.9852718801703304;  38.516143559440877;    5477.2888760955711405;  38.134283020063592;    24217.1015051057074743;  37.922988759200642; 3.7360393970363546e+01;  45.580742695152097; 1.67928389725754e+02;  45.192142838167598;     13.3762353453187206; 45.675434086670222; 5.995470142252787e+01; 45.249706513920970; 5.8669159234546020e-01;  49.002789601254456; 2.620990363340470e+00; 48.618674861075448; 2.058691467048710e-01;  48.838961035847753; 9.12135274095391e-01; 48.412156373884997
-5.0; 5.0; 0.4; 0.1; 0.40; 60.0;10.0;    48195.3514157351964968;  38.605860758500050;   218103.4976451638503931;  38.423096237307917;     627.0570599692049427;  41.042275930546822;     2955.1310345549190970;  40.266551301819383; 8.8102917383002950e+00;  61.834235149131210; 4.17585518455847e+01;  60.092891697225959;      3.1788500347206936; 61.906603001403205; 1.504228252572516e+01; 60.117973761577247; 1.2671942694420060e-01;  63.180817622123861; 5.975493703297811e-01; 61.582923899218358; 3.997423651597510e-02;  64.411156123283291; 1.87589985304428e-01; 62.814875169563408
-5.0; 5.0; 0.4; 0.1; 0.40; 60.0;40.0;    48649.9340387889678823;  39.019517239041662;   222524.2864651513227727;  38.797128305393947;     626.9925979469596768;  41.501212849885640;     2954.9922797009326132;  40.751915762546403; 8.8085340422280556e+00;  63.225856585102271; 4.17485864476198e+01;  61.573162686052406;      3.1779305907078741; 63.311063739437067; 1.503803128578969e+01; 61.604529334075139; 1.2669675171397199e-01;  64.287052865276223; 5.982603485163049e-01; 62.749960956345731; 3.984549972499960e-02;  65.230784686967880; 1.88104932468330e-01; 63.737702279388920
-5.0; 5.0; 0.4; 0.1; 0.40; 60.0;70.0;    48929.9873984897785704;  44.992504046212083;   225527.4373526344425045;  44.815493662389343;     626.3779851001471570;  47.638837212401306;     2951.2099459686874070;  46.865432472957117; 8.8005962487299509e+00;  75.915515956848481; 4.16989057496509e+01;  74.171951567817814;      3.1756074767979974; 76.104335136788066; 1.502016613020757e+01; 74.315357523235022; 1.2661482830153301e-01;  74.750038360202808; 5.941641778943568e-01; 73.415295670380971; 3.923253704978660e-02;  74.700404876908053; 1.86539610123514e-01; 73.375583734303433
-5.0; 5.0; 0.4; 0.1; 0.40;200.0;10.0;      278.4952934296711078; 110.973060371443765;     1411.8304520167077953; 100.845671132748620;       3.0750669688822829; 111.517325951664176;       15.4652384749672311; 101.422681671105522; 3.8823358863015661e-01; 111.108699380057075; 1.95101923349657e+00; 101.287354617425223;      0.1415786516048370;110.824299418449158; 7.099643842949074e-01;100.995970650721816; 4.3466953430225004e-03; 121.452996410193677; 2.170677846016610e-02;108.956185783128106; 7.256073673165000e-04; 156.170871851094972; 3.36471158231440e-03;150.868962919042872
-5.0; 5.0; 0.4; 0.1; 0.40;200.0;40.0;      278.6751972433872311; 110.849119290741100;     1412.9167096522635347; 101.537009510503680;       3.0766140047511081; 111.339202635718564;       15.4769242645875167; 102.051972132419607; 3.8832209517395222e-01; 110.909923881869503; 1.95289323155611e+00; 101.903248570016075;      0.1415614623174056;110.571620599312993; 7.101589523994499e-01;101.555439782198803; 4.3243858423136997e-03; 121.678737847874302; 2.184429275961720e-02;109.960118868418903; 7.431623842677000e-04; 159.500895102902604; 3.26523315292430e-03;127.199588079584842
-5.0; 5.0; 0.4; 0.1; 0.40;200.0;70.0;      278.6916989593312906; 115.042719531396841;     1413.0263465847961015; 106.403625768067101;       3.0768619693655439; 115.348390934157081;       15.4760904012753144; 106.822442920596757; 3.8845083196492780e-01; 115.099615367210276; 1.95279375312672e+00; 106.767663639821080;      0.1414137075913996;114.850654804469258; 7.090325054784142e-01;106.518923339765578; 4.4055777957129998e-03; 122.573538594869220; 2.166874259010510e-02;112.919548748358878; 7.402365481091000e-04; 159.635276171620063; 3.77725448066780e-03;144.083112155881111
-5.0; 5.0; 0.4; 0.2; 0.05;  5.0;10.0;    43572.3407846946647624;  16.352092233006218;   122513.7724694678036030;  16.552776814038211;    7941.8769354865880814;  14.686348514274240;    23618.5059493923799891;  14.998584942031131; 1.2368141422734736e+03;  10.970388166029515; 4.56545264586228e+03;  10.990349791485860;    476.1443034471417945; 10.951866144423583; 1.915797444356241e+03; 10.950650307535000; 1.9979312127113730e+01;  11.859255707946680; 8.524591590884046e+01; 11.703831405262996; 6.997918371389154e+00;  11.988868923738782; 2.97765271690096e+01; 11.830621707752274
-5.0; 5.0; 0.4; 0.2; 0.05;  5.0;40.0;    44399.8335380721764523;  16.051832887075754;   122719.9011378399154637;  16.266421778675344;    8340.3778800676154788;  13.782621983021714;    25003.9527557729306864;  14.244349961277395; 1.2180681929722989e+03;  10.813593879006556; 4.52015489726923e+03;  10.822866382119685;    465.2105707561423742; 10.806089370251415; 1.868876020542026e+03; 10.804875053434587; 1.9539061560334016e+01;  11.171462562508449; 8.298762682489745e+01; 11.155001682877309; 6.843808729246834e+00;  11.188628736255357; 2.89829935894394e+01; 11.170941885036759
-5.0; 5.0; 0.4; 0.2; 0.05;  5.0;70.0;    48693.2779842154050129;  21.186672439200450;   128374.8494070309243398;  21.254204097312872;    9093.6013956504157250;  20.831299992420728;    28250.2455902483670798;  20.873516525746329; 1.1490274477995681e+03;  20.492441873345651; 4.25674612793383e+03;  20.492799445520102;    432.2503008228919157; 20.495728321745240; 1.703999863096846e+03; 20.495194867492120; 1.8332666166273661e+01;  20.648435256491943; 7.626103586966801e+01; 20.646654171550519; 6.419593207539021e+00;  20.655297268974017; 2.66130136359785e+01; 20.653252097652004
-5.0; 5.0; 0.4; 0.2; 0.05; 10.0;10.0;   100527.7950873859226704;  24.971587360180564;   279348.1120335946325213;  25.773187743001507;   12843.3350400906329014;  20.154672358242639;    42489.7608081504076836;  20.750267466722160; 8.0311599727920088e+02;  13.931293887244696; 3.24143135874117e+03;  13.931331155312089;    289.2121163312203862; 13.920239783501559; 1.205497396433879e+03; 13.840207727299315; 1.6565347018909250e+01;  16.286476828124897; 7.030647944992297e+01; 16.221938897383936; 5.862374294277517e+00;  16.319774251442549; 2.47828504537655e+01; 16.254175519752025
-5.0; 5.0; 0.4; 0.2; 0.05; 10.0;40.0;    96023.8776913423644146;  24.778210770746607;   265331.3625842896290123;  25.476003442030699;   12697.2862872252753732;  19.974399936583072;    42017.1329384454074898;  20.614018781678968; 7.8810678547957298e+02;  12.698643195259743; 3.15792190903739e+03;  12.716116481083986;    284.8880581825605987; 12.683876954462797; 1.182189108887283e+03; 12.582102905164346; 1.6416536066048522e+01;  16.033050814618843; 6.953662758822331e+01; 15.957851748929237; 5.810107888600499e+00;  16.076852098274582; 2.45147560865590e+01; 16.000563000694555
-5.0; 5.0; 0.4; 0.2; 0.05; 10.0;70.0;    96392.6922128047008300;  26.773463955970257;   256422.5774110452330206;  27.358296818193512;   12947.8734339400598401;  22.251094166351209;    44054.4961131994132302;  22.400457581892084; 7.5817936708817672e+02;  20.893511116488209; 2.99573246501318e+03;  20.899913535902293;    275.0606426598337748; 20.894737337897809; 1.126524818497592e+03; 20.892167589544599; 1.6049573306291332e+01;  21.367323000747763; 6.743187468253075e+01; 21.352477734104848; 5.681213102472429e+00;  21.378522702726968; 2.37711431235255e+01; 21.363174255116338
-5.0; 5.0; 0.4; 0.2; 0.05; 30.0;10.0;   288961.4977259245351888;  48.347297477470597;   807653.3484156917547807;  49.239026900098679;   13001.4264409577644983;  41.824125907402937;    52409.8737487642065389;  41.930331454097683; 8.7085921603900232e+01;  48.732523847389466; 3.74239419613987e+02;  48.481625203860531;     31.2050491183952836; 48.776760513672464; 1.335992849007451e+02; 48.517734790441608; 3.2151037048315723e+00;  39.301003162246289; 1.375526864214299e+01; 39.090019207271190; 1.148468958341961e+00;  39.303360901411502; 4.89372576332100e+00; 39.075861524823971
-5.0; 5.0; 0.4; 0.2; 0.05; 30.0;40.0;   258236.8931879168667365;  48.635707443724165;   715604.4823305323952809;  49.460250758297278;   12859.1721933030639775;  41.811523396190161;    51410.7429262921868940;  41.985156531592366; 8.6448955368842960e+01;  48.757046903491549; 3.71177426743978e+02;  48.515871938853685;     30.9836774288106440; 48.799222453514233; 1.325389501735569e+02; 48.549685275998513; 3.2049923807971976e+00;  39.247682031896289; 1.370485355929277e+01; 39.071664393043662; 1.144911141573183e+00;  39.246956131500944; 4.87663741723708e+00; 39.057115587244070
-5.0; 5.0; 0.4; 0.2; 0.05; 30.0;70.0;   216584.6649175584898330;  51.361964000420770;   585766.2871572079602629;  52.372381720679059;   12610.8740335452075669;  43.526021431016332;    49849.7736639196809847;  43.759890681153877; 8.5944424181661191e+01;  51.454867197914055; 3.68538486375802e+02;  51.214479649103673;     30.8057865903737103; 51.497991127464459; 1.316147370477914e+02; 51.248527609850278; 3.1917580923931070e+00;  40.476789319750729; 1.363341926949232e+01; 40.230825416190179; 1.140484351465321e+00;  40.458367966685380; 4.84985723887801e+00; 40.192858415448704
-5.0; 5.0; 0.4; 0.2; 0.05; 60.0;10.0;   334080.7382929528248496;  66.112820031095040;  1042938.5813707655761391;  68.533514788399401;    6784.4270118742251725;  65.228472432494897;    28968.7717786739231087;  64.655960257302198; 6.9724688633143032e+01;  81.896379822112522; 3.01150464125614e+02;  81.014752977732613;     25.0489581782208113; 82.045101428653396; 1.077688095520511e+02; 81.144503106638268; 1.0725570420202286e+00;  84.679596056856070; 4.637669017529746e+00; 83.973111600713025; 3.809552054562826e-01;  84.761158262852987; 1.63900660263239e+00; 84.055811274273069
-5.0; 5.0; 0.4; 0.2; 0.05; 60.0;40.0;   303708.2063142149127088;  66.933025303011888;   928993.3379610291449353;  69.757106404594751;    6767.5097803922144521;  65.247042752879153;    28834.7581836697681865;  64.731451576907588; 6.9714565240035029e+01;  82.080487750260417; 3.01082303846460e+02;  81.293637157140097;     25.0456344283471211; 82.214321469299264; 1.077452507193114e+02; 81.410296044657400; 1.0721902153118523e+00;  84.579795612669812; 4.635125734448940e+00; 83.948104205066741; 3.805883787479064e-01;  84.652252555900986; 1.63795622745148e+00; 84.017064936334009
-5.0; 5.0; 0.4; 0.2; 0.05; 60.0;70.0;   243973.4125162604905199;  70.474722224279191;   722165.2702234195312485;  73.596143895919795;    6719.3227100758876986;  66.537132473222513;    28456.3023532710649306;  66.106685515090973; 6.9671198496496217e+01;  83.050818905817465; 3.00823004542748e+02;  82.447329778557304;     25.0304990778942589; 83.157734115820261; 1.076563755201551e+02; 82.540198516728125; 1.0716642962623559e+00;  85.035728606047726; 4.631547436827053e+00; 84.532225131351908; 3.805027980402693e-01;  85.084582477298724; 1.63644357015751e+00; 84.580566704796937
-5.0; 5.0; 0.4; 0.2; 0.05;200.0;10.0;    25957.4836024800679297; 167.570822029685786;   114274.7017366094951285; 158.802930825064180;     369.8164916098496064; 185.715851139342391;     1610.9923533950266119; 173.059497487133882; 1.7117970175019561e+01; 214.539018182845666; 7.43144478150380e+01; 205.737698198596235;      6.1855248519381965;214.245075461002529; 2.673364586079681e+01;205.042759700677721; 2.6683479474025068e-01; 221.539206380689677; 1.144796302503961e+00;214.431961162659405; 9.242314122338111e-02; 220.575462400690668; 3.93284313298826e-01;213.647075059909668
-5.0; 5.0; 0.4; 0.2; 0.05;200.0;40.0;    25912.9562148442237230; 167.942370819897832;   113922.5692562153999461; 159.400831742423321;     369.6911721955070220; 185.525479640218407;     1610.3931421497622978; 173.634679888430384; 1.7115465659267450e+01; 214.677899057444250; 7.43069284161130e+01; 205.743908135230413;      6.1845856585313088;214.358533220443405; 2.673086631643956e+01;205.089602158980085; 2.6683918349448849e-01; 221.510572664487199; 1.144344260817467e+00;214.574574678176390; 9.246410292960060e-02; 220.578127799319191; 3.93431336565793e-01;213.726543836574791
-5.0; 5.0; 0.4; 0.2; 0.05;200.0;70.0;    25775.7428317903468269; 168.929016376864382;   112674.0167529006430414; 159.942405334552404;     369.6428607888574334; 186.079589272903434;     1609.9486023071822274; 174.131506432989283; 1.7117420117821844e+01; 215.879921268228230; 7.43112059885765e+01; 206.171493316918173;      6.1852322683223440;215.584564616010567; 2.673249308134532e+01;205.432052072208904; 2.6669435460464092e-01; 222.523068458263481; 1.144364741670577e+00;215.832369894408998; 9.253468872692520e-02; 221.501600897307867; 3.93280656003628e-01;215.010575917871193
-5.0; 5.0; 0.4; 0.2; 0.20;  5.0;10.0;    51153.5374913734121947;  15.480410073356635;   141295.1021986203559209;  15.587830925515656;    7985.0261372583272532;  13.991588930885063;    26425.8181236127275042;  14.353861651463964; 1.0757283704616425e+03;  11.074441825747250; 4.43923329113095e+03;  11.082749566935352;    389.4656816432017195; 11.065025295421044; 1.683022600921104e+03; 11.058317823274685; 1.3455644001578319e+01;  11.214208884414257; 6.006168169583405e+01; 11.197653697503377; 4.645509526975579e+00;  11.227300185887062; 2.06887571754828e+01; 11.209831210544319
-5.0; 5.0; 0.4; 0.2; 0.20;  5.0;40.0;    90064.2125275953148957;  14.720722514310683;   238100.9985019368759822;  14.903579791238636;    9827.3198361856793781;  12.389173748686840;    37019.6392475622924394;  12.651674220073080; 1.0917755284901766e+03;  10.887945503703426; 4.65470366281681e+03;  10.884344763055321;    385.3196547731031956; 10.889410868958151; 1.678093152161206e+03; 10.882838592379812; 1.3174839802099603e+01;  11.008290653112924; 5.854368767671959e+01; 10.998420879765774; 4.545169438836724e+00;  11.018200535002046; 2.01480802084073e+01; 11.007888009938917
-5.0; 5.0; 0.4; 0.2; 0.20;  5.0;70.0;   122780.5293316361639882;  20.934322662370612;   316437.4425450378330424;  20.991939034237401;    9892.3994205201561272;  20.771548051118160;    38484.4560774628771469;  20.779080462427924; 1.0257037814109899e+03;  20.546582006248819; 4.31501679998693e+03;  20.543043041559788;    359.0062760181252770; 20.549371000119091; 1.530632133292159e+03; 20.545759269266263; 1.2301013963749558e+01;  20.598193302046980; 5.347342427418067e+01; 20.595652234412267; 4.240301699871686e+00;  20.603126349069345; 1.83688967954202e+01; 20.600700369506065
-5.0; 5.0; 0.4; 0.2; 0.20; 10.0;10.0;   108387.1995831300737336;  21.978118146765308;   299083.2542387396679260;  22.016980874424330;   10736.6790769338476821;  18.864038110353889;    40104.0701444097649073;  19.292196956971846; 6.6748846423662076e+02;  14.222642457406469; 2.88195741707146e+03;  14.185549484981982;    235.5263465719957310; 14.244452891670829; 1.033527982246078e+03; 14.174185105073279; 8.6953005255975793e+00;  15.035459156168065; 3.871537795374811e+01; 14.969686614508090; 3.032218829799588e+00;  15.080496821091186; 1.34649262167914e+01; 15.013932170426914
-5.0; 5.0; 0.4; 0.2; 0.20; 10.0;40.0;   154700.4524459288222715;  21.501207051745684;   420470.2219457061728463;  21.687154346279115;   11598.5740459303033276;  18.367979390913199;    46263.0868973449396435;  18.594202871096861; 6.6604857833959477e+02;  13.171892586252492; 2.89726464283885e+03;  13.089033664294703;    233.5335946744509670; 13.232281544265851; 1.025617457540973e+03; 13.126484401440594; 8.6081010991057418e+00;  14.456876434236662; 3.824881241655883e+01; 14.371786669275538; 3.001030147808651e+00;  14.521799281721783; 1.33008804350469e+01; 14.436130096924476
-5.0; 5.0; 0.4; 0.2; 0.20; 10.0;70.0;   209881.4085589963942766;  24.327616661417530;   561647.0278602857142687;  25.569292779999820;   11768.2025103110063355;  22.100846823479475;    48072.3333470817233319;  22.131155941145170; 6.4872697289377311e+02;  20.911354233912395; 2.80423597348995e+03;  20.905738108920730;    226.7232311783315879; 20.919187184179030; 9.862800819299558e+02; 20.912120507069641; 8.3749865660925984e+00;  21.059830203487014; 3.686766560625160e+01; 21.050900828686405; 2.919210602553318e+00;  21.069400418793091; 1.28124823084546e+01; 21.059893765610919
-5.0; 5.0; 0.4; 0.2; 0.20; 30.0;10.0;   199970.7421836641733535;  35.421377522968335;   605338.8273988370783627;  37.000597812622161;    6149.4488473763731236;  33.431092994508823;    27044.4408171710128954;  33.366705421168405; 3.7800893233207802e+01;  38.299835393007001; 1.72032939942462e+02;  38.059183343756679;     13.5476703262746447; 38.333513654066842; 6.150024511491555e+01; 38.084600870705778; 5.3457001555829020e-01;  40.073821147210090; 2.433186791996470e+00; 39.733162256152852; 1.873083735741689e-01;  40.055923632362237; 8.49204927079556e-01; 39.718307258416083
